query_acc	query_name	query_len	subject_db	subject_acc	subject_name	subject_len	score	pct_identity	evalue	q_start	q_end	s_start	s_end
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyAnas	A0A8B9VJN1	A0A8B9VJN1_9AVES Discoidin, CUB and LCCL domain-containing protein 1	666	232.0	34.8	7.44e-21	319	472	241	400
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyAnas	A0A8B9TKI0	A0A8B9TKI0_ANAPL Slit homolog 2 protein	1508	231.0	36.6	9.72e-21	28	147	921	1035
E1C0K5	E1C0K5_CHICK Milk fat globule EGF and factor V/VIII domain containing	474	GlyAnas	A0A8B9T2E3	A0A8B9T2E3_ANAPL Wnt inhibitory factor 1	374	188.0	31.5	9.42e-16	33	180	213	337
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyAnas	A0A8B9UUB6	A0A8B9UUB6_9AVES VWFD domain-containing protein	3275	2413.0	39.3	2.34e-273	1	1148	80	1225
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyAnas	A0A8B9UQR5	A0A8B9UQR5_9AVES Mucin-5AC	2637	2363.0	39.0	1.47e-267	1	1148	22	1169
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyAnas	A0A8B9SR16	A0A8B9SR16_ANAPL von Willebrand factor	2764	1532.0	30.4	3.36e-171	1	1148	20	1165
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyAnas	A0A8B9QTY5	A0A8B9QTY5_ANAPL VWFD domain-containing protein	610	1239.0	38.8	3.17e-137	542	1148	10	588
F1NBL0	MUC6_CHICK Mucin-6 (Fragment)	1185	GlyAnas	A0A8B9QNN8	A0A8B9QNN8_ANAPL Mucin-5AC	3271	325.0	25.1	3.06e-31	343	823	2581	3088
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyAnas	A0A8B9UC52	A0A8B9UC52_9AVES Collagen type V alpha 1 chain	1879	1997.0	45.6	2.93e-225	2	859	940	1878
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyAnas	A0A8B9U9X9	A0A8B9U9X9_9AVES Uncharacterized protein	1028	311.0	29.2	9.32e-30	39	565	85	635
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyAnas	A0A493SY54	A0A493SY54_ANAPP Palmitoyl-protein thioesterase 1	615	226.0	30.1	6.69e-20	181	488	3	300
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyAnas	A0A493U469	A0A493U469_ANAPP Glypican-1	946	149.0	30.3	5.68e-11	236	479	100	369
P02460	CO2A1_CHICK Collagen alpha-1(II) chain (Fragment)	859	GlyAnas	A0A8B9ZY54	A0A8B9ZY54_9AVES Ovocleidin-116	636	128.0	24.9	1.55e-08	216	597	82	535
P24367	PPIB_CHICK Peptidyl-prolyl cis-trans isomerase B	207	GlyAnas	A0A8B9T1P2	A0A8B9T1P2_ANAPL Peptidyl-prolyl cis-trans isomerase	223	1050.0	97.6	4.56e-116	1	207	17	223
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyAnas	A0A8B9UQR5	A0A8B9UQR5_9AVES Mucin-5AC	2637	3524.0	31.1	0.00e+00	38	1831	22	2511
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyAnas	A0A8B9UUB6	A0A8B9UUB6_9AVES VWFD domain-containing protein	3275	3402.0	46.5	0.00e+00	38	1276	80	1333
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyAnas	A0A8B9SR16	A0A8B9SR16_ANAPL von Willebrand factor	2764	2146.0	25.0	3.79e-242	36	2014	18	2532
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyAnas	A0A8B9QNN8	A0A8B9QNN8_ANAPL Mucin-5AC	3271	1650.0	36.9	1.24e-184	1236	2103	2412	3256
Q98UI9	MUC5B_CHICK Mucin-5B	2108	GlyAnas	A0A8B9QTY5	A0A8B9QTY5_ANAPL VWFD domain-containing protein	610	1650.0	46.4	1.24e-184	581	1203	2	605
R4GH41	R4GH41_CHICK Acid ceramidase	395	GlyAnas	A0A493TG58	A0A493TG58_ANAPP Acid ceramidase	415	2002.0	93.4	3.54e-226	2	395	22	415
A0A1D5P2P1	A0A1D5P2P1_CHICK CCN family member 3	351	GlyAnas	A0A8B9QS28	A0A8B9QS28_ANAPL Thrombospondin-2	1182	116.0	24.5	1.56e-07	106	252	330	447
A0A1D5P2P1	A0A1D5P2P1_CHICK CCN family member 3	351	GlyAnas	A0A493T8L7	A0A493T8L7_ANAPP Thrombospondin-1	1178	105.0	24.5	2.94e-06	106	252	326	443
A0A1D5P2P1	A0A1D5P2P1_CHICK CCN family member 3	351	GlyAnas	A0A8B9SR16	A0A8B9SR16_ANAPL von Willebrand factor	2764	99.0	31.2	1.46e-05	77	169	2177	2284
A0A1D5P2P1	A0A1D5P2P1_CHICK CCN family member 3	351	GlyAnas	A0A8B9UQR5	A0A8B9UQR5_9AVES Mucin-5AC	2637	97.0	25.4	2.49e-05	20	137	279	369
A0A1D5P2P1	A0A1D5P2P1_CHICK CCN family member 3	351	GlyAnas	A0A493SZ03	A0A493SZ03_ANAPP Insulin-like growth factor-binding protein 3	287	91.0	32.3	1.23e-04	24	104	29	116
A0A1D5P4S3	A0A1D5P4S3_CHICK Interleukin-1 receptor accessory protein	679	GlyAnas	R0K6C9	R0K6C9_ANAPL Titin (Fragment)	32970	128.0	24.4	1.22e-08	54	387	4574	4874
A0A1D5P4S3	A0A1D5P4S3_CHICK Interleukin-1 receptor accessory protein	679	GlyAnas	A0A8B9R3J9	A0A8B9R3J9_ANAPL TIR domain-containing protein	706	124.0	23.4	3.56e-08	343	547	493	704
A0A1D5P4S3	A0A1D5P4S3_CHICK Interleukin-1 receptor accessory protein	679	GlyAnas	A0A493T1Z9	A0A493T1Z9_ANAPP Neogenin	1396	101.0	32.1	1.65e-05	176	272	69	163
A0A1D5P4S3	A0A1D5P4S3_CHICK Interleukin-1 receptor accessory protein	679	GlyAnas	A0A8B9TJ31	A0A8B9TJ31_ANAPL Contactin-2	987	86.0	23.2	9.07e-04	177	355	351	503
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyAnas	A0A8B9U8F8	A0A8B9U8F8_9AVES Laminin subunit alpha-2	3075	7292.0	44.9	0.00e+00	27	3052	17	3073
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyAnas	A0A8B9SV12	A0A8B9SV12_ANAPL Laminin subunit alpha 5	3507	1994.0	24.2	2.32e-224	13	2880	34	3394
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyAnas	A0A493T9C8	A0A493T9C8_ANAPP Laminin subunit alpha 5	3191	1695.0	23.1	1.09e-189	296	3014	46	3137
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyAnas	A0A8B9TT34	A0A8B9TT34_ANAPL Laminin subunit gamma 1	1587	1607.0	34.5	1.74e-179	2	1051	3	1024
A0A8V0X4B2	A0A8V0X4B2_CHICK Laminin subunit alpha-1	3056	GlyAnas	A0A8B9VAE3	A0A8B9VAE3_9AVES Laminin subunit beta 2	1749	1298.0	28.3	1.18e-143	8	1158	6	1233
A0A8V0XEP8	A0A8V0XEP8_CHICK Tripeptidyl-peptidase 1	575	GlyAnas	A0A8B9T243	A0A8B9T243_ANAPL TATA-box binding protein associated factor 10	389	271.0	75.3	2.71e-25	415	483	106	178
A0A8V0XFX8	A0A8V0XFX8_CHICK Microsomal triglyceride transfer protein	870	GlyAnas	A0A8B9VNY9	A0A8B9VNY9_9AVES Phosvitin	1824	166.0	19.7	6.15e-13	26	757	15	769
A0A8V0XFX8	A0A8V0XFX8_CHICK Microsomal triglyceride transfer protein	870	GlyAnas	A0A493TF01	A0A493TF01_ANAPP Uncharacterized protein	1803	159.0	20.3	3.98e-12	7	553	4	564
A0A8V0XV56	A0A8V0XV56_CHICK Apolipoprotein B	4631	GlyAnas	A0A493TF01	A0A493TF01_ANAPP Uncharacterized protein	1803	237.0	21.2	1.91e-20	38	992	24	953
A0A8V0XV56	A0A8V0XV56_CHICK Apolipoprotein B	4631	GlyAnas	A0A8B9VNY9	A0A8B9VNY9_9AVES Phosvitin	1824	142.0	19.6	1.98e-09	38	938	17	910
A0A8V0XV56	A0A8V0XV56_CHICK Apolipoprotein B	4631	GlyAnas	A0A8B9TAA9	A0A8B9TAA9_ANAPL Spectrin repeat containing nuclear envelope protein 1	8359	132.0	18.9	2.87e-08	2074	2533	1377	1870
A0A8V0XV56	A0A8V0XV56_CHICK Apolipoprotein B	4631	GlyAnas	A0A8B9SQU6	A0A8B9SQU6_ANAPL Golgin subfamily A member 5	593	118.0	19.3	1.20e-06	3955	4382	62	487
A0A8V0XV56	A0A8V0XV56_CHICK Apolipoprotein B	4631	GlyAnas	A0A8B9U691	A0A8B9U691_9AVES Laminin subunit alpha 3	1465	102.0	20.9	8.63e-05	4009	4519	183	649
A0A8V0XZF7	A0A8V0XZF7_CHICK Tenascin-R	1310	GlyAnas	A0A493SYG4	A0A493SYG4_ANAPP Tenascin	2038	2524.0	34.5	3.47e-286	106	1307	416	2038
A0A8V0XZF7	A0A8V0XZF7_CHICK Tenascin-R	1310	GlyAnas	A0A8B9TVE4	A0A8B9TVE4_ANAPL Fibronectin	2448	805.0	27.7	7.41e-87	285	1070	1272	2043
A0A8V0XZF7	A0A8V0XZF7_CHICK Tenascin-R	1310	GlyAnas	A0A8B9T9X1	A0A8B9T9X1_ANAPL Angiopoietin like 4	486	427.0	40.3	5.03e-43	1087	1294	267	479
A0A8V0XZF7	A0A8V0XZF7_CHICK Tenascin-R	1310	GlyAnas	A0A8B9QS33	A0A8B9QS33_ANAPL Fibrinogen like 2	442	412.0	42.4	2.76e-41	1088	1280	214	415
A0A8V0XZF7	A0A8V0XZF7_CHICK Tenascin-R	1310	GlyAnas	A0A8B9V4D6	A0A8B9V4D6_9AVES Collagen alpha-1(VII) chain	836	362.0	26.6	1.73e-35	280	762	327	820
A0A8V0YIX8	A0A8V0YIX8_CHICK Monocyte differentiation antigen CD14	465	GlyAnas	A0A8B9R3J9	A0A8B9R3J9_ANAPL TIR domain-containing protein	706	226.0	29.4	3.62e-20	154	347	316	491
A0A8V0YIX8	A0A8V0YIX8_CHICK Monocyte differentiation antigen CD14	465	GlyAnas	A0A8B9QR69	A0A8B9QR69_ANAPL Tsukushi	364	116.0	29.0	2.06e-07	192	361	65	237
A0A8V0YIX8	A0A8V0YIX8_CHICK Monocyte differentiation antigen CD14	465	GlyAnas	A0A8B9T2B9	A0A8B9T2B9_ANAPL Leucine rich repeat neuronal 4	654	105.0	38.4	3.89e-06	272	363	66	162
A0A8V0YIX8	A0A8V0YIX8_CHICK Monocyte differentiation antigen CD14	465	GlyAnas	A0A493SVA0	A0A493SVA0_ANAPP Leucine-rich repeat and fibronectin type-III domain-containing protein 5	734	101.0	27.2	1.13e-05	186	368	74	246
A0A8V0YIX8	A0A8V0YIX8_CHICK Monocyte differentiation antigen CD14	465	GlyAnas	A0A493U1V1	A0A493U1V1_ANAPP LRRCT domain-containing protein	382	96.0	30.7	4.30e-05	245	368	63	195
A0A8V0YR94	A0A8V0YR94_CHICK Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase	357	GlyAnas	A0A8B9TMJ3	A0A8B9TMJ3_ANAPL ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	365	593.0	44.4	7.73e-63	65	311	111	358
A0A8V0YR94	A0A8V0YR94_CHICK Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase	357	GlyAnas	A0A493TEG3	A0A493TEG3_ANAPP CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1	342	201.0	31.6	2.20e-17	118	315	115	305
A0A8V0YV77	A0A8V0YV77_CHICK Coagulation factor XII	583	GlyAnas	A0A8B9T7P6	A0A8B9T7P6_ANAPL Acrosin	443	460.0	37.6	3.34e-47	326	573	128	377
A0A8V0YV77	A0A8V0YV77_CHICK Coagulation factor XII	583	GlyAnas	A0A8B9ZNM3	A0A8B9ZNM3_9AVES Transmembrane serine protease 13	522	419.0	37.9	1.90e-42	326	577	277	517
A0A8V0YV77	A0A8V0YV77_CHICK Coagulation factor XII	583	GlyAnas	A0A8B9QNQ2	A0A8B9QNQ2_ANAPL Transmembrane protease serine 2	485	395.0	33.6	1.15e-39	326	580	233	481
A0A8V0YV77	A0A8V0YV77_CHICK Coagulation factor XII	583	GlyAnas	A0A8B9TSC2	A0A8B9TSC2_ANAPL Complement factor I	590	380.0	34.7	6.31e-38	337	577	343	580
A0A8V0YV77	A0A8V0YV77_CHICK Coagulation factor XII	583	GlyAnas	A0A493TBW1	A0A493TBW1_ANAPP Macrophage stimulating 1	903	300.0	34.7	1.19e-28	222	473	400	635
A0A8V0ZCK8	A0A8V0ZCK8_CHICK Semaphorin 4B	742	GlyAnas	A0A8B9T9Y7	A0A8B9T9Y7_ANAPL Semaphorin 4B	835	3551.0	89.4	0.00e+00	1	742	1	754
A0A8V0ZCK8	A0A8V0ZCK8_CHICK Semaphorin 4B	742	GlyAnas	A0A8B9V535	A0A8B9V535_9AVES Semaphorin 4G	850	1135.0	37.8	2.28e-125	14	717	8	695
A0A8V0ZCK8	A0A8V0ZCK8_CHICK Semaphorin 4B	742	GlyAnas	A0A8B9TMM6	A0A8B9TMM6_ANAPL Semaphorin 3B	668	861.0	37.7	1.35e-93	3	561	37	602
A0A8V0ZCK8	A0A8V0ZCK8_CHICK Semaphorin 4B	742	GlyAnas	A0A493STK1	A0A493STK1_ANAPP ubiquitinyl hydrolase 1	1367	811.0	33.4	8.46e-88	20	654	15	653
A0A8V0ZCK8	A0A8V0ZCK8_CHICK Semaphorin 4B	742	GlyAnas	A0A8B9SJW6	A0A8B9SJW6_ANAPL Semaphorin-3D	747	803.0	33.3	7.16e-87	3	660	7	672
A0A8V0ZRL1	A0A8V0ZRL1_CHICK DBIRD complex subunit ZNF326	541	GlyAnas	A0A493SYQ2	A0A493SYQ2_ANAPP Calreticulin	483	89.0	40.4	3.24e-04	493	532	428	474
A0A8V0ZUU4	A0A8V0ZUU4_CHICK Cadherin EGF LAG seven-pass G-type receptor 2	2693	GlyAnas	A0A8B9VTH6	A0A8B9VTH6_9AVES Cadherin EGF LAG seven-pass G-type receptor 1	2863	8855.0	62.3	0.00e+00	1	2601	139	2727
A0A8V0ZUU4	A0A8V0ZUU4_CHICK Cadherin EGF LAG seven-pass G-type receptor 2	2693	GlyAnas	A0A493SUZ5	A0A493SUZ5_ANAPP Adhesion G protein-coupled receptor L2	1416	552.0	25.3	3.31e-57	1757	2456	470	1132
A0A8V0ZUU4	A0A8V0ZUU4_CHICK Cadherin EGF LAG seven-pass G-type receptor 2	2693	GlyAnas	A0A8B9VG14	A0A8B9VG14_9AVES Crumbs cell polarity complex component 1	1399	435.0	25.6	1.22e-43	1006	1624	332	932
A0A8V0ZUU4	A0A8V0ZUU4_CHICK Cadherin EGF LAG seven-pass G-type receptor 2	2693	GlyAnas	U3IE29	U3IE29_ANAPP Cadherin domain-containing protein	885	371.0	27.4	3.22e-36	22	576	93	665
A0A8V0ZUU4	A0A8V0ZUU4_CHICK Cadherin EGF LAG seven-pass G-type receptor 2	2693	GlyAnas	A0A493T1A3	A0A493T1A3_ANAPP Cadherin domain-containing protein	513	347.0	30.9	1.96e-33	206	635	26	467
A0A8V0ZV79	A0A8V0ZV79_CHICK Tetraspanin	240	GlyAnas	A0A8B9UVH0	A0A8B9UVH0_9AVES Tetraspanin	193	235.0	29.2	1.69e-21	7	186	5	185
A0A8V0ZV79	A0A8V0ZV79_CHICK Tetraspanin	240	GlyAnas	U3IJ40	U3IJ40_ANAPP Tetraspanin-1	285	227.0	26.1	1.43e-20	7	223	5	220
A0A8V0ZV79	A0A8V0ZV79_CHICK Tetraspanin	240	GlyAnas	A0A8B9TUK3	A0A8B9TUK3_ANAPL Tetraspanin	229	208.0	26.1	2.29e-18	7	223	5	212
A0A8V0ZVY0	A0A8V0ZVY0_CHICK Tetraspanin	259	GlyAnas	U3IJ40	U3IJ40_ANAPP Tetraspanin-1	285	839.0	78.5	1.67e-91	41	245	20	223
A0A8V0ZVY0	A0A8V0ZVY0_CHICK Tetraspanin	259	GlyAnas	A0A8B9TUK3	A0A8B9TUK3_ANAPL Tetraspanin	229	711.0	66.7	1.16e-76	41	259	20	229
A0A8V0ZVY0	A0A8V0ZVY0_CHICK Tetraspanin	259	GlyAnas	A0A8B9UVH0	A0A8B9UVH0_9AVES Tetraspanin	193	690.0	76.3	3.17e-74	41	213	20	191
A0A8V1AGA3	A0A8V1AGA3_CHICK 2-oxoglutarate and iron dependent oxygenase domain containing 3	479	GlyAnas	A0A8B9UMW8	A0A8B9UMW8_9AVES 2-oxoglutarate and iron dependent oxygenase domain containing 3	315	1258.0	79.0	8.03e-140	170	478	1	314
A0A8V1AGA3	A0A8V1AGA3_CHICK 2-oxoglutarate and iron dependent oxygenase domain containing 3	479	GlyAnas	A0A8B9QXI0	A0A8B9QXI0_ANAPL RRM domain-containing protein	651	87.0	27.0	4.90e-04	39	199	46	214
A0A8V1AGA3	A0A8V1AGA3_CHICK 2-oxoglutarate and iron dependent oxygenase domain containing 3	479	GlyAnas	A0A493U469	A0A493U469_ANAPP Glypican-1	946	85.0	30.3	8.35e-04	3	204	144	355
A0A8V1AHP7	A0A8V1AHP7_CHICK Angiopoietin like 4	449	GlyAnas	A0A8B9T9X1	A0A8B9T9X1_ANAPL Angiopoietin like 4	486	2103.0	95.5	7.82e-238	31	449	68	486
A0A8V1AHP7	A0A8V1AHP7_CHICK Angiopoietin like 4	449	GlyAnas	A0A8B9QS33	A0A8B9QS33_ANAPL Fibrinogen like 2	442	457.0	36.1	5.73e-47	150	428	129	415
A0A8V1AHP7	A0A8V1AHP7_CHICK Angiopoietin like 4	449	GlyAnas	A0A493SYG4	A0A493SYG4_ANAPP Tenascin	2038	391.0	35.4	2.58e-39	225	444	1813	2027
A0A8V1AHP7	A0A8V1AHP7_CHICK Angiopoietin like 4	449	GlyAnas	A0A8B9TAA9	A0A8B9TAA9_ANAPL Spectrin repeat containing nuclear envelope protein 1	8359	93.0	22.3	9.25e-05	48	244	1904	2118
A0A8V1AHP7	A0A8V1AHP7_CHICK Angiopoietin like 4	449	GlyAnas	A0A8B9TT34	A0A8B9TT34_ANAPL Laminin subunit gamma 1	1587	86.0	21.1	6.00e-04	78	344	1030	1313
P10184	IOV7_CHICK Ovoinhibitor	517	GlyAnas	A0A493SY10	A0A493SY10_ANAPP Ovomucoid	240	518.0	49.2	5.57e-54	334	517	59	240
P10184	IOV7_CHICK Ovoinhibitor	517	GlyAnas	A0A8B9SYM3	A0A8B9SYM3_ANAPL Agrin	1983	422.0	30.1	7.55e-43	89	517	199	649
P10184	IOV7_CHICK Ovoinhibitor	517	GlyAnas	A0A8B9UTT5	A0A8B9UTT5_9AVES Follistatin-related protein 1	295	95.0	37.5	6.24e-05	90	133	38	81
P10184	IOV7_CHICK Ovoinhibitor	517	GlyAnas	A0A8B9TUB9	A0A8B9TUB9_ANAPL Fibulin-2	1111	87.0	22.5	5.29e-04	54	265	448	687
P10184	IOV7_CHICK Ovoinhibitor	517	GlyAnas	A0A8B9SR16	A0A8B9SR16_ANAPL von Willebrand factor	2764	86.0	23.6	6.90e-04	106	445	2233	2562
Q91048	PTK7_CHICK Inactive tyrosine-protein kinase 7	1051	GlyAnas	A0A8B9TB75	A0A8B9TB75_ANAPL Tyrosine-protein kinase receptor	2270	482.0	33.8	1.69e-49	682	1035	1848	2185
Q91048	PTK7_CHICK Inactive tyrosine-protein kinase 7	1051	GlyAnas	R0K6C9	R0K6C9_ANAPL Titin (Fragment)	32970	392.0	25.4	4.62e-39	20	681	7753	8450
Q91048	PTK7_CHICK Inactive tyrosine-protein kinase 7	1051	GlyAnas	A0A493T8W1	A0A493T8W1_ANAPP Contactin-1	1008	374.0	25.3	5.65e-37	114	666	30	593
Q91048	PTK7_CHICK Inactive tyrosine-protein kinase 7	1051	GlyAnas	A0A8B9THT8	A0A8B9THT8_ANAPL Immunoglobulin superfamily member 10	2596	371.0	25.4	1.26e-36	123	650	1658	2191
Q91048	PTK7_CHICK Inactive tyrosine-protein kinase 7	1051	GlyAnas	A0A8B9TJ31	A0A8B9TJ31_ANAPL Contactin-2	987	343.0	24.2	2.22e-33	114	666	31	603
A0A3Q2U211	A0A3Q2U211_CHICK TNF receptor superfamily member 11b	363	GlyAnas	A0A8B9ZH76	A0A8B9ZH76_ANAPL TNFR-Cys domain-containing protein	303	469.0	41.4	1.88e-48	2	192	48	241
A0A3Q2U211	A0A3Q2U211_CHICK TNF receptor superfamily member 11b	363	GlyAnas	A0A8B9U2R2	A0A8B9U2R2_9AVES TNF receptor superfamily member 19	408	103.0	24.8	5.18e-06	1	101	46	149
A0A3Q2U211	A0A3Q2U211_CHICK TNF receptor superfamily member 11b	363	GlyAnas	A0A8B9QS28	A0A8B9QS28_ANAPL Thrombospondin-2	1182	84.0	27.0	8.27e-04	2	151	574	706
A0A8V0XB23	A0A8V0XB23_CHICK Thrombospondin type-1 domain-containing protein 7A	1605	GlyAnas	A0A493TA20	A0A493TA20_ANAPP Thrombospondin type 1 domain containing 4	1028	290.0	27.8	4.74e-27	567	953	629	989
A0A8V0XB23	A0A8V0XB23_CHICK Thrombospondin type-1 domain-containing protein 7A	1605	GlyAnas	A0A493T8L7	A0A493T8L7_ANAPP Thrombospondin-1	1178	195.0	28.3	4.92e-16	1162	1399	338	571
A0A8V0XB23	A0A8V0XB23_CHICK Thrombospondin type-1 domain-containing protein 7A	1605	GlyAnas	A0A8B9QS28	A0A8B9QS28_ANAPL Thrombospondin-2	1182	182.0	30.7	1.58e-14	1161	1353	395	596
A0A8V0XB23	A0A8V0XB23_CHICK Thrombospondin type-1 domain-containing protein 7A	1605	GlyAnas	A0A8B9QYQ8	A0A8B9QYQ8_ANAPL ADAM metallopeptidase with thrombospondin type 1 motif 19	1184	178.0	26.3	4.60e-14	495	762	881	1122
A0A8V0XB23	A0A8V0XB23_CHICK Thrombospondin type-1 domain-containing protein 7A	1605	GlyAnas	A0A8B9TBP5	A0A8B9TBP5_ANAPL A disintegrin and metalloproteinase with thrombospondin motifs 1	934	177.0	24.5	6.01e-14	997	1367	489	911
A0A8V0XEK3	A0A8V0XEK3_CHICK Tsukushi	429	GlyAnas	A0A8B9QR69	A0A8B9QR69_ANAPL Tsukushi	364	1597.0	91.7	3.53e-179	78	413	1	336
A0A8V0XEK3	A0A8V0XEK3_CHICK Tsukushi	429	GlyAnas	A0A8B9TKI0	A0A8B9TKI0_ANAPL Slit homolog 2 protein	1508	191.0	25.2	3.83e-16	115	394	32	387
A0A8V0XEK3	A0A8V0XEK3_CHICK Tsukushi	429	GlyAnas	A0A8B9T2B9	A0A8B9T2B9_ANAPL Leucine rich repeat neuronal 4	654	145.0	27.3	8.25e-11	48	341	31	322
A0A8V0XEK3	A0A8V0XEK3_CHICK Tsukushi	429	GlyAnas	A0A493SVA0	A0A493SVA0_ANAPP Leucine-rich repeat and fibronectin type-III domain-containing protein 5	734	136.0	27.4	9.13e-10	238	389	46	205
A0A8V0XEK3	A0A8V0XEK3_CHICK Tsukushi	429	GlyAnas	A0A8B9R3J9	A0A8B9R3J9_ANAPL TIR domain-containing protein	706	133.0	24.0	2.03e-09	122	399	28	281
A0A8V0YC89	A0A8V0YC89_CHICK N-acetylglucosamine-6-sulfatase	536	GlyAnas	A0A493SYJ2	A0A493SYJ2_ANAPP Sulfatase 2	860	833.0	47.4	1.72e-90	30	397	43	415
A0A8V0YJ91	A0A8V0YJ91_CHICK Leptin receptor	1072	GlyAnas	A0A8B9SYM6	A0A8B9SYM6_ANAPL Leukemia inhibitory factor receptor	1092	5003.0	86.6	0.00e+00	1	1072	1	1092
A0A8V0YJ91	A0A8V0YJ91_CHICK Leptin receptor	1072	GlyAnas	A0A8B9QYJ7	A0A8B9QYJ7_ANAPL Interleukin-6 receptor subunit beta	919	548.0	24.4	3.84e-57	231	1051	43	844
A0A8V0YJ91	A0A8V0YJ91_CHICK Leptin receptor	1072	GlyAnas	A0A493T750	A0A493T750_ANAPP Receptor-type tyrosine-protein phosphatase F	1929	139.0	23.2	1.02e-09	381	802	311	716
A0A8V0YJ91	A0A8V0YJ91_CHICK Leptin receptor	1072	GlyAnas	A0A493T8W1	A0A493T8W1_ANAPP Contactin-1	1008	126.0	19.7	3.29e-08	390	788	581	972
A0A8V0YJ91	A0A8V0YJ91_CHICK Leptin receptor	1072	GlyAnas	A0A8B9TVE4	A0A8B9TVE4_ANAPL Fibronectin	2448	111.0	25.4	1.81e-06	615	806	744	907
A0A8V0YL83	A0A8V0YL83_CHICK Leucyl-cystinyl aminopeptidase	1034	GlyAnas	A0A493TT23	A0A493TT23_ANAPP Aminopeptidase	960	1253.0	32.8	6.59e-139	122	1033	13	954
A0A8V0YL83	A0A8V0YL83_CHICK Leucyl-cystinyl aminopeptidase	1034	GlyAnas	A0A493TDR5	A0A493TDR5_ANAPP Aminopeptidase	952	976.0	29.7	8.68e-107	177	1034	74	946
A0A8V0YU75	A0A8V0YU75_CHICK Complement C2	763	GlyAnas	A0A8B9ZNM3	A0A8B9ZNM3_9AVES Transmembrane serine protease 13	522	196.0	28.6	1.79e-16	463	710	263	492
A0A8V0YU75	A0A8V0YU75_CHICK Complement C2	763	GlyAnas	A0A493TC81	A0A493TC81_ANAPP Beta-2-glycoprotein 1	398	156.0	28.7	7.78e-12	70	233	51	214
A0A8V0YU75	A0A8V0YU75_CHICK Complement C2	763	GlyAnas	A0A8B9QNQ2	A0A8B9QNQ2_ANAPL Transmembrane protease serine 2	485	148.0	24.6	6.59e-11	490	710	258	453
A0A8V0YU75	A0A8V0YU75_CHICK Complement C2	763	GlyAnas	A0A8B9T7P6	A0A8B9T7P6_ANAPL Acrosin	443	148.0	23.8	6.59e-11	481	710	142	356
A0A8V0YU75	A0A8V0YU75_CHICK Complement C2	763	GlyAnas	A0A493TJE2	A0A493TJE2_ANAPP Suppressor of tumorigenicity 14 protein homolog	847	124.0	30.6	4.00e-08	490	589	614	715
A0A8V0ZC30	A0A8V0ZC30_CHICK Collagen alpha-1(XVII) chain	1495	GlyAnas	A0A8B9UC52	A0A8B9UC52_9AVES Collagen type V alpha 1 chain	1879	1371.0	36.7	1.98e-152	532	1486	754	1592
A0A8V0ZC30	A0A8V0ZC30_CHICK Collagen alpha-1(XVII) chain	1495	GlyAnas	A0A8B9U9X9	A0A8B9U9X9_9AVES Uncharacterized protein	1028	248.0	26.2	3.28e-22	464	985	55	646
A0A8V0ZC30	A0A8V0ZC30_CHICK Collagen alpha-1(XVII) chain	1495	GlyAnas	A0A493SY54	A0A493SY54_ANAPP Palmitoyl-protein thioesterase 1	615	185.0	31.2	6.62e-15	525	874	5	332
A0A8V0ZC30	A0A8V0ZC30_CHICK Collagen alpha-1(XVII) chain	1495	GlyAnas	A0A8B9VSF2	A0A8B9VSF2_9AVES Ephrin-A1	667	147.0	25.2	1.69e-10	552	995	12	426
A0A8V0ZC30	A0A8V0ZC30_CHICK Collagen alpha-1(XVII) chain	1495	GlyAnas	A0A493U469	A0A493U469_ANAPP Glypican-1	946	144.0	27.9	3.76e-10	567	820	90	369
A0A8V0ZF48	A0A8V0ZF48_CHICK Sulfatase modifying factor 1	390	GlyAnas	A0A493TMN1	A0A493TMN1_ANAPP Sulfatase modifying factor 1	289	996.0	64.2	1.57e-109	70	390	34	289
